onset	duration	delay_later	delay_sooner	amount_later	amount_sooner	choice	subjID	run	modulation
188.057730435	5.0	128.0	106.0	31.12	27.71	1	12	4	2.11306542821913
199.060672667	5.0	147.0	115.0	19.59	13.22	1	12	4	4.660479611671539
218.069581861	5.0	145.0	110.0	30.45	22.69	1	12	5	5.375283597440987
229.07188912599997	5.0	173.0	80.0	28.58	23.86	1	12	5	1.1672966369685867
244.07535676	5.0	98.0	8.0	32.57	7.57	1	12	5	20.582871039035943
255.080256972	5.0	174.0	136.0	29.72	6.8	1	12	5	17.556215350736828
268.08338747	5.0	133.0	18.0	36.02	34.13	0	12	5	-3.5873262899464393
283.086005397	5.0	120.0	7.0	9.18	5.83	1	12	5	1.9049407215382983
298.092590434	5.0	128.0	126.0	28.56	22.84	1	12	5	4.675069989992746
313.095445873	5.0	118.0	64.0	26.64	25.83	0	12	5	-1.057848453826324
326.098153316	5.0	107.0	2.0	35.12	33.59	0	12	5	-3.609149964008587
337.10353802599997	5.0	176.0	3.0	31.66	16.55	1	12	5	8.091936060125686
352.106373961	5.0	111.0	14.0	17.4	15.33	0	12	5	-0.2683255334709518
365.11411871	5.0	149.0	68.0	30.51	27.79	0	12	5	-0.48641570952643676
378.12148376	5.0	160.0	156.0	39.84	36.08	1	12	5	2.828166311186738
389.124748235	5.0	63.0	2.0	30.34	21.11	1	12	5	6.454309439375958
400.127840961	5.0	126.0	86.0	37.08	30.15	1	12	5	4.3038891754442545
17.008184835	5.0	174.0	54.0	25.57	19.74	1	12	6	1.7550733710099173
32.012057805	5.0	86.0	9.0	16.47	15.96	0	12	6	-1.2958449642799543
45.015159083	5.0	147.0	2.0	26.41	21.04	1	12	6	0.30291936777393147
58.020669382	5.0	179.0	156.0	15.68	14.74	1	12	6	0.38391692731188876
73.024193709	5.0	160.0	119.0	31.35	28.61	0	12	6	0.8936702622450419
84.027070557	5.0	31.0	16.0	16.43	15.76	1	12	6	0.2775675808319562
99.031962722	5.0	80.0	34.0	21.73	13.56	1	12	6	6.36368026821021
112.03568382600001	5.0	162.0	21.0	39.9	39.16	0	12	6	-6.339211751706678
123.04110069299999	5.0	135.0	47.0	12.58	11.61	0	12	6	-0.48102877089421625
134.047810535	5.0	66.0	46.0	22.43	8.75	1	12	6	12.101115239608852
149.05505724	5.0	93.0	10.0	16.93	11.82	1	12	6	3.057798849573535
164.05747133399998	5.0	86.0	20.0	27.33	12.4	1	12	6	11.942007457155041
177.062273573	5.0	55.0	45.0	14.43	10.26	1	12	6	3.6806346146908435
190.06485595599997	5.0	140.0	26.0	34.2	28.78	1	12	6	0.20519687936380393
201.06929678900002	5.0	87.0	7.0	30.95	20.31	1	12	6	7.0015227457729345
218.075384334	5.0	135.0	125.0	22.9	20.94	1	12	7	1.3707610958810612
233.078688935	5.0	154.0	69.0	37.58	28.68	1	12	7	4.233238649150895
244.081149312	5.0	153.0	11.0	16.42	15.77	0	12	7	-2.367529576007785
259.087285071	5.0	143.0	53.0	28.66	16.37	1	12	7	8.150084581510896
270.091741797	5.0	160.0	136.0	37.0	11.62	1	12	7	19.80220309493211
285.097803301	5.0	47.0	15.0	21.58	17.11	1	12	7	3.3349988347583697
300.101351867	5.0	114.0	0.0	7.34	1.58	1	12	7	4.602494192814316
313.104718414	5.0	160.0	72.0	21.64	20.29	0	12	7	-1.0075452388259762
326.109364531	5.0	120.0	104.0	20.25	10.78	1	12	7	7.708826297941808
339.11192642	5.0	94.0	83.0	34.06	18.89	1	12	7	12.881131805357288
350.115546936	5.0	111.0	38.0	29.47	28.51	0	12	7	-1.909200201804552
361.12108983800005	5.0	179.0	0.0	15.06	13.75	0	12	7	-2.111427595126619
374.12468943	5.0	171.0	144.0	24.7	21.57	1	12	7	1.8397925932961137
389.128390265	5.0	89.0	25.0	21.67	21.23	0	12	7	-1.48620113093234
400.13146941599996	5.0	156.0	23.0	29.53	12.51	1	12	7	11.452743988075621
17.00779736	5.0	166.0	78.0	34.2	23.43	1	12	8	6.104192681575203
28.012104495	5.0	112.0	108.0	32.83	25.96	1	12	8	5.680323757575017
43.015321734	5.0	108.0	84.0	28.89	21.47	1	12	8	5.670559125208992
54.020053955	5.0	158.0	22.0	17.29	17.19	0	12	8	-2.8627329822874064
65.024110226	5.0	119.0	53.0	16.07	4.32	1	12	8	9.468722951403194
78.02625478	5.0	120.0	108.0	30.04	21.46	1	12	8	6.86738328417794
93.030735082	5.0	166.0	83.0	30.6	25.77	1	12	8	1.3661854546476917
106.034069033	5.0	150.0	135.0	17.1	4.99	1	12	8	9.63567066465233
119.036371607	5.0	109.0	19.0	25.66	19.52	1	12	8	2.834661400686567
134.039935404	5.0	178.0	148.0	27.49	25.75	1	12	8	0.5566597168301008
145.045305684	5.0	167.0	118.0	32.87	18.61	1	12	8	10.206277696370808
158.050295754	5.0	117.0	66.0	28.89	25.81	1	12	8	0.9475483492635597
173.053989674	5.0	24.0	11.0	19.97	15.02	1	12	8	4.4592502003722405
188.058925105	5.0	149.0	63.0	27.33	20.12	1	12	8	3.7235624560265776
199.06275625	5.0	159.0	57.0	35.54	21.78	1	12	8	8.265479619963216
17.010485045	5.0	157.0	40.0	16.34	5.42	1	13	1	0.2853043055496136
30.014963588	5.0	131.0	9.0	28.41	23.72	0	13	1	-12.953263969038415
45.01861529	5.0	75.0	14.0	19.46	4.72	1	13	1	2.296908766359388
58.021451452	5.0	121.0	32.0	22.03	20.5	0	13	1	-5.51760553180103
71.024827555	5.0	170.0	46.0	38.45	22.35	1	13	1	-3.0478978365944167
82.028678328	5.0	106.0	46.0	34.79	28.83	0	13	1	-3.6918889143484153
95.03410826700001	5.0	167.0	35.0	39.18	13.37	1	13	1	-0.23047237652164299
120.039500053	5.0	119.0	92.0	20.46	7.06	1	13	1	2.353204156282449
135.04358874	5.0	143.0	88.0	31.29	19.85	1	13	1	0.36847432212122033
146.047289558	5.0	71.0	12.0	24.94	24.57	0	13	1	-10.144539545609723
161.05238287	5.0	126.0	55.0	37.46	14.71	1	13	1	1.974712671200769
172.053725259	5.0	159.0	44.0	29.65	14.06	1	13	1	-1.0021441800733237
187.057169377	5.0	167.0	24.0	29.44	23.61	0	13	1	-8.601949384072629
200.06180410099998	5.0	158.0	2.0	34.67	23.5	0	13	1	-16.548425300967665
221.069087427	5.0	172.0	106.0	29.7	12.7	1	13	1	1.5854998053219371
218.071825772	5.0	177.0	45.0	28.62	20.88	0	13	2	-4.181562539626385
231.080053399	5.0	148.0	15.0	39.46	26.02	0	13	2	-10.691581486658972
246.08643413	5.0	91.0	42.0	31.06	21.61	0	13	2	-1.3113600333750899
257.091548097	5.0	110.0	89.0	18.78	5.69	1	13	2	2.55797764657406
270.097039666	5.0	37.0	3.0	4.07	3.95	0	13	2	-1.7788933043220494
285.09991061799997	5.0	119.0	92.0	20.46	7.06	1	13	2	2.353204156282449
296.10458161	5.0	166.0	101.0	34.56	18.62	0	13	2	1.0075600224515364
309.10907102	5.0	141.0	23.0	38.63	25.78	1	13	2	-7.803335171980568
322.11399416	5.0	70.0	41.0	24.78	13.99	1	13	2	1.495488975343112
333.118445448	5.0	121.0	32.0	22.03	20.5	0	13	2	-5.51760553180103
348.12130473699995	5.0	170.0	46.0	38.45	22.35	1	13	2	-3.0478978365944167
359.12575063199995	5.0	55.0	10.0	21.32	7.16	0	13	2	2.1009311143684792
370.129561991	5.0	178.0	99.0	36.49	35.58	0	13	2	-2.983178163960086
383.135517237	5.0	165.0	2.0	22.07	16.25	0	13	2	-11.868085691839635
398.140485155	5.0	157.0	40.0	16.34	5.42	0	13	2	0.2853043055496136
17.007483929	5.0	133.0	57.0	19.33	18.66	1	13	3	-2.856641969192504
30.009525638000003	5.0	16.0	6.0	24.22	23.29	1	13	3	-3.647235599188715
41.01205356	5.0	73.0	41.0	38.28	29.05	0	13	3	-1.1373444382445221
54.015828113000005	5.0	138.0	64.0	31.44	5.44	1	13	3	3.8258725098926627
69.01819161600001	5.0	124.0	62.0	37.66	25.9	0	13	3	-1.1124013760931266
84.021249989	5.0	129.0	58.0	17.45	9.4	0	13	3	0.07945732485828838
97.024784094	5.0	124.0	38.0	32.07	10.43	1	13	3	1.6085861459102526
108.02899072	5.0	162.0	110.0	31.83	4.63	1	13	3	3.9292372883452864
123.033767267	5.0	158.0	2.0	34.67	23.5	0	13	3	-16.548425300967665
134.038187019	5.0	172.0	106.0	29.7	12.7	1	13	3	1.5854998053219371
145.042257599	5.0	71.0	12.0	24.94	24.57	0	13	3	-10.144539545609723
160.047390844	5.0	128.0	16.0	38.91	7.33	0	13	3	2.541817395643421
173.05067676	5.0	104.0	97.0	21.2	13.83	0	13	3	1.46121734325077
184.054306324	5.0	106.0	46.0	34.79	28.83	1	13	3	-3.6918889143484153
197.057208707	5.0	132.0	14.0	34.64	5.96	0	13	3	2.291354331489062
218.081285444	5.0	65.0	2.0	9.91	4.69	1	13	4	-1.2958722837563665
233.086819508	5.0	156.0	64.0	32.57	27.43	0	13	4	-3.477121261243534
246.090662585	5.0	73.0	35.0	22.88	11.69	0	13	4	1.2410493376897476
257.095340898	5.0	103.0	24.0	30.66	6.44	0	13	4	3.2806888110138126
272.09974394799997	5.0	159.0	44.0	29.65	14.06	0	13	4	-1.0021441800733237
283.105817518	5.0	143.0	88.0	31.29	19.85	1	13	4	0.36847432212122033
296.110221552	5.0	91.0	22.0	34.02	30.89	0	13	4	-9.367607506798247
311.115757133	5.0	92.0	46.0	18.84	2.39	1	13	4	3.644788462674907
324.119608309	5.0	109.0	44.0	21.15	14.85	1	13	4	-1.455362676595139
339.12336570400004	5.0	177.0	106.0	37.36	36.88	0	13	4	-2.6946213921278863
352.12733288199996	5.0	176.0	80.0	15.55	8.27	0	13	4	0.004670840936385368
363.131303709	5.0	125.0	22.0	21.99	8.95	0	13	4	-0.9261627534371693
376.136016656	5.0	116.0	9.0	8.6	6.7	1	13	4	-3.3898392935841635
391.140095169	5.0	59.0	28.0	17.28	16.23	0	13	4	-2.567013601569375
402.145333789	5.0	171.0	163.0	12.92	3.67	0	13	4	1.3402364971941993
17.006505304	5.0	115.0	60.0	8.0	1.31	1	13	5	1.2029341663719422
32.013639129	5.0	79.0	32.0	36.11	33.7	1	13	5	-6.348989532037544
47.01782192	5.0	136.0	54.0	34.51	23.24	0	13	5	-2.0595870350423855
60.024138218999994	5.0	174.0	70.0	13.92	8.69	1	13	5	-0.5586743736809101
73.02894240399999	5.0	167.0	8.0	21.7	13.37	1	13	5	-7.2591880176826145
88.03263492200001	5.0	156.0	44.0	26.57	23.78	1	13	5	-5.322148376427212
99.035691275	5.0	131.0	54.0	27.39	16.02	1	13	5	-0.6247920295546203
112.04202936200001	5.0	167.0	35.0	39.18	13.37	1	13	5	-0.23047237652164299
125.04586387	5.0	161.0	121.0	39.41	28.68	0	13	5	0.4821499502926825
140.052616575	5.0	119.0	55.0	22.14	19.99	1	13	5	-2.582089178338121
151.055641905	5.0	147.0	54.0	29.94	7.53	0	13	5	2.34748015297651
162.058608757	5.0	122.0	107.0	14.74	1.99	1	13	5	2.4430302188865847
173.06359165900002	5.0	149.0	7.0	19.53	6.95	1	13	5	-2.3870678059611703
186.068864827	5.0	140.0	111.0	24.61	1.12	0	13	5	4.052985552663889
201.07159249400001	5.0	175.0	75.0	35.26	19.64	1	13	5	-0.45734315181640817
218.068834307	5.0	179.0	79.0	37.05	15.69	1	13	6	0.9782180735557828
233.07359178	5.0	143.0	30.0	36.6	21.32	1	13	6	-4.311495623225452
246.07844001599997	5.0	96.0	65.0	8.41	1.43	0	13	6	1.5322441903267
259.083246633	5.0	109.0	57.0	37.07	15.95	1	13	6	2.4600956420061406
274.088167187	5.0	92.0	23.0	17.94	14.9	0	13	6	-4.017126102921013
287.092449656	5.0	150.0	76.0	35.84	12.91	0	13	6	2.2836905081059573
298.098197242	5.0	49.0	6.0	30.4	23.3	1	13	6	-7.932022935932753
311.10292295799997	5.0	116.0	53.0	28.57	26.09	0	13	6	-3.5386533464011
326.106706825	5.0	87.0	81.0	28.92	8.23	1	13	6	5.131683055639243
337.108071799	5.0	175.0	173.0	26.1	8.47	0	13	6	2.5343623049339916
350.111490919	5.0	104.0	53.0	33.14	15.88	1	13	6	1.6478308408159714
361.115280088	5.0	168.0	49.0	33.67	12.15	0	13	6	0.465393282894615
372.119751406	5.0	131.0	9.0	28.41	23.72	1	13	6	-12.953263969038415
383.121683113	5.0	91.0	88.0	22.48	0.36	1	13	6	5.419104458767517
398.12863114	5.0	107.0	51.0	37.84	33.23	0	13	6	-4.00151688474471
17.006689432	5.0	126.0	55.0	37.46	14.71	0	13	7	1.974712671200769
28.010396975	5.0	117.0	58.0	33.03	9.04	1	13	7	3.608220609201328
41.013144361	5.0	165.0	162.0	32.6	18.98	0	13	7	2.0232229999022175
56.018412727	5.0	87.0	66.0	32.9	8.78	1	13	7	5.625224660178194
71.022415049	5.0	68.0	22.0	30.36	10.47	0	13	7	3.194190563518596
86.025533579	5.0	100.0	86.0	15.95	9.67	0	13	7	1.1650097838064721
99.02943806399999	5.0	153.0	62.0	35.45	16.26	1	13	7	0.4898435740141167
112.032759642	5.0	166.0	81.0	26.88	24.94	0	13	7	-2.604265924325996
125.033879294	5.0	179.0	43.0	29.2	22.48	0	13	7	-5.0184123545029555
136.036712385	5.0	163.0	124.0	35.03	20.3	0	13	7	1.4690061805830354
147.040259686	5.0	30.0	18.0	24.31	22.41	0	13	7	-1.8637362340385906
160.044897309	5.0	81.0	13.0	11.45	6.37	0	13	7	-1.3634188200040702
171.048384921	5.0	112.0	1.0	21.19	2.14	0	13	7	2.352970784092753
186.051605577	5.0	130.0	28.0	29.99	19.97	1	13	7	-4.699431800588617
201.054321577	5.0	168.0	57.0	24.53	8.8	1	13	7	0.6645150015572816
218.075849387	5.0	176.0	80.0	15.55	8.27	1	13	8	0.004670840936385368
231.08035638599998	5.0	156.0	64.0	32.57	27.43	1	13	8	-3.477121261243534
242.08474502099997	5.0	171.0	163.0	12.92	3.67	1	13	8	1.3402364971941993
257.087886418	5.0	116.0	9.0	8.6	6.7	0	13	8	-3.3898392935841635
268.094113596	5.0	159.0	20.0	35.0	5.51	0	13	8	2.1986199636187
279.097773689	5.0	149.0	7.0	19.53	6.95	1	13	8	-2.3870678059611703
292.10335121	5.0	70.0	41.0	24.78	13.99	1	13	8	1.495488975343112
303.107210041	5.0	73.0	41.0	38.28	29.05	0	13	8	-1.1373444382445221
326.11459281599997	5.0	87.0	81.0	28.92	8.23	0	13	8	5.131683055639243
339.11867237900003	5.0	52.0	18.0	28.22	22.68	0	13	8	-3.8691139963339527
352.122443912	5.0	156.0	44.0	26.57	23.78	1	13	8	-5.322148376427212
363.125997739	5.0	158.0	41.0	38.36	16.94	0	13	8	-1.0516256313670995
378.13084999	5.0	132.0	118.0	38.2	26.34	0	13	8	1.7119251043657515
393.13429639099996	5.0	178.0	99.0	36.49	35.58	0	13	8	-2.983178163960086
408.13935744599996	5.0	165.0	2.0	22.07	16.25	0	13	8	-11.868085691839635
17.011118739	5.0	155.0	48.0	35.94	30.02	0	14	1	4.776396740711753
32.018373544	5.0	176.0	27.0	35.76	16.48	1	14	1	17.657642100484928
47.02182676899999	5.0	44.0	42.0	32.76	26.37	1	14	1	6.293717190269817
62.027273593000004	5.0	83.0	10.0	20.17	15.8	1	14	1	3.9378191337511854
77.034672211	5.0	85.0	14.0	28.38	27.77	1	14	1	0.03452121050268531
88.03901067700001	5.0	117.0	104.0	20.22	11.32	1	14	1	8.564961196293643
99.044136286	5.0	121.0	45.0	37.74	13.54	1	14	1	23.08536533491482
110.04579650299999	5.0	76.0	58.0	8.43	0.29	1	14	1	7.961435220983756
125.04987364600001	5.0	111.0	5.0	22.7	20.99	1	14	1	1.0265184737376138
136.055549756	5.0	131.0	27.0	19.21	15.28	1	14	1	3.3405579275403223
149.058077793	5.0	132.0	92.0	25.08	9.16	1	14	1	15.22739490506955
162.06085548	5.0	167.0	36.0	39.71	26.39	1	14	1	11.744920941938034
173.064999437	5.0	152.0	115.0	34.67	8.45	1	14	1	25.018654854524073
186.07009067400003	5.0	26.0	8.0	24.98	21.69	1	14	1	3.1520352848694415
199.075634843	5.0	138.0	55.0	19.86	3.11	1	14	1	16.028381172986432
218.06507519099998	5.0	72.0	14.0	18.88	4.43	1	14	2	14.078490765137865
233.069721227	5.0	63.0	9.0	19.04	12.28	1	14	2	6.447592682074491
244.07381781	5.0	152.0	6.0	20.72	13.49	1	14	2	6.371264719341754
257.076664562	5.0	97.0	0.0	36.09	27.19	0	14	2	7.903849522331381
268.08061211	5.0	100.0	61.0	36.73	17.78	1	14	2	18.21753767291434
283.08397524	5.0	171.0	37.0	13.62	7.0	1	14	2	6.045912917299403
296.085769263	5.0	110.0	40.0	29.84	18.66	1	14	2	10.465312474328154
309.092096121	5.0	179.0	113.0	4.36	2.1	1	14	2	2.1102044286853245
320.097254001	5.0	142.0	65.0	36.8	33.56	1	14	2	2.3982614944119334
333.100994702	5.0	107.0	21.0	14.94	1.46	1	14	2	13.035323981422142
346.10516360699995	5.0	150.0	87.0	12.06	4.81	1	14	2	6.8623054150937595
361.110251279	5.0	151.0	40.0	16.87	2.09	1	14	2	14.090283684888893
376.114397839	5.0	160.0	34.0	23.14	10.19	1	14	2	12.015403979846807
391.118095028	5.0	152.0	134.0	30.09	20.32	1	14	2	9.255327586707285
402.12287587099996	5.0	128.0	23.0	22.36	16.35	1	14	2	5.312010617908786
17.005008108	5.0	159.0	108.0	24.07	10.72	1	14	3	12.60826925884729
28.009535514	5.0	126.0	12.0	38.91	6.45	1	14	3	31.098911794702396
39.013722056999995	5.0	165.0	12.0	16.65	9.08	1	14	3	6.834869120150177
52.01827565	5.0	154.0	20.0	22.93	11.57	1	14	3	10.43853233392792
65.020220794	5.0	77.0	39.0	35.26	19.74	1	14	3	14.96574910692172
80.02445070600001	5.0	150.0	15.0	13.34	10.16	1	14	3	2.6634672500697807
95.027190651	5.0	104.0	69.0	26.87	22.04	1	14	3	4.472612844843656
108.029353275	5.0	170.0	64.0	37.92	24.05	1	14	3	12.515111956027077
119.03404387	5.0	117.0	79.0	21.05	3.05	1	14	3	17.372065922640115
132.038914703	5.0	136.0	7.0	30.3	4.43	1	14	3	24.719331646854897
147.043421046	5.0	155.0	35.0	23.76	22.85	1	14	3	0.11071544872320516
160.047372806	5.0	95.0	30.0	26.13	18.77	1	14	3	6.816579694750743
175.051740327	5.0	52.0	12.0	17.92	6.89	1	14	3	10.785510965024542
186.05501556599998	5.0	106.0	64.0	20.06	6.57	1	14	3	13.00726300727709
197.05859505700002	5.0	138.0	42.0	38.74	27.91	1	14	3	9.665142554604483
258.10560914	5.0	142.0	98.0	32.19	23.55	1	14	4	8.012287088986028
269.107087262	5.0	81.0	68.0	39.37	31.71	1	14	4	7.367097926848821
280.112772287	5.0	174.0	23.0	27.82	5.96	1	14	4	20.551939427533945
293.117910845	5.0	145.0	47.0	12.28	9.67	1	14	4	2.2413425626341272
308.121097485	5.0	127.0	41.0	20.69	15.23	0	14	4	4.8991854239585955
323.12807909400004	5.0	131.0	89.0	36.36	10.13	1	14	4	25.14473781321053
334.133493457	5.0	142.0	8.0	30.04	20.66	1	14	4	8.229778855471828
345.136687725	5.0	89.0	26.0	27.24	10.45	1	14	4	16.17746986806353
360.14166219199996	5.0	154.0	33.0	22.55	15.64	1	14	4	6.087186420747178
373.146020899	5.0	129.0	32.0	38.95	8.5	1	14	4	29.111997933932972
388.15166296900003	5.0	108.0	105.0	15.46	9.84	1	14	4	5.439701151653635
401.15602769699996	5.0	128.0	52.0	24.87	3.76	1	14	4	20.268437377302877
412.159816524	5.0	121.0	31.0	22.29	17.5	1	14	4	4.18506091777704
17.009296152	5.0	156.0	94.0	19.89	7.31	1	14	5	11.907345887502434
28.012666606	5.0	116.0	109.0	27.9	15.69	1	14	5	11.779011106116714
43.017173183000004	5.0	58.0	21.0	30.45	23.36	1	14	5	6.724484439373139
56.019844637	5.0	85.0	53.0	32.48	29.49	1	14	5	2.6520987250283987
67.02275374	5.0	144.0	24.0	22.13	15.7	1	14	5	5.644665028314616
82.030114087	5.0	130.0	79.0	32.93	22.58	1	14	5	9.653388920112757
97.03349651100001	5.0	165.0	19.0	25.88	19.64	1	14	5	5.156553493320825
112.035714991	5.0	156.0	70.0	31.75	24.94	1	14	5	5.924492636029477
123.038935848	5.0	140.0	138.0	34.62	16.21	1	14	5	17.67669321272131
136.04252340600002	5.0	129.0	26.0	31.2	15.57	1	14	5	14.61262614099287
149.04645898799998	5.0	61.0	22.0	24.63	20.66	1	14	5	3.6702074499290944
164.050249466	5.0	154.0	111.0	18.31	5.77	1	14	5	11.931960967730987
177.053198067	5.0	135.0	54.0	29.22	3.87	1	14	5	24.299726248942694
188.05620282900003	5.0	113.0	108.0	19.73	7.73	1	14	5	11.605279321944586
199.060663863	5.0	50.0	12.0	27.89	11.39	1	14	5	16.137666030242947
218.06450315	5.0	81.0	54.0	13.17	5.02	1	14	6	7.9231495368133436
231.06947794400003	5.0	171.0	58.0	33.45	27.0	1	14	6	5.306539755004291
244.07429500900002	5.0	166.0	159.0	14.08	10.89	1	14	6	3.021890199544572
259.07763062099997	5.0	150.0	71.0	39.85	28.45	1	14	6	10.3034145733272
272.08175802	5.0	63.0	9.0	19.51	17.79	1	14	6	1.4135582077710538
295.089709667	5.0	162.0	45.0	8.82	7.08	1	14	6	1.4328208325681162
310.091661162	5.0	157.0	67.0	32.29	6.2	1	14	6	24.79087728807368
321.095970979	5.0	142.0	33.0	26.26	8.34	1	14	6	16.952100205809103
336.10158277	5.0	162.0	70.0	36.54	15.5	1	14	6	19.697303970831168
349.10528041	5.0	117.0	46.0	34.02	29.73	1	14	6	3.5586659586850367
374.117351651	5.0	52.0	16.0	19.47	11.95	1	14	6	7.283858701278977
385.12293546300003	5.0	30.0	2.0	28.27	8.91	1	14	6	19.119190051419743
396.127344961	5.0	179.0	44.0	26.55	14.9	1	14	6	10.517912345033462
407.131420514	5.0	34.0	17.0	18.01	11.28	1	14	6	6.6084122374373795
418.139663739	5.0	123.0	38.0	24.8	20.78	1	14	6	3.3869007819446075
17.010547731	5.0	91.0	43.0	33.25	17.72	1	14	7	14.887738197401319
38.018305606	5.0	133.0	24.0	27.36	5.52	1	14	7	20.853535479728116
53.022759598	5.0	116.0	107.0	23.35	6.54	1	14	7	16.241959729744934
66.025291285	5.0	116.0	93.0	30.95	22.17	1	14	7	8.35125110434976
77.0294507	5.0	94.0	83.0	37.38	26.45	1	14	7	10.556495473394225
90.033737128	5.0	100.0	58.0	26.98	20.75	1	14	7	5.809230442910717
105.037238433	5.0	115.0	81.0	17.13	3.9	1	14	7	12.762599366043087
118.04147946	5.0	108.0	52.0	32.69	31.04	1	14	7	1.1137595995731502
129.044857462	5.0	180.0	39.0	30.79	23.86	1	14	7	5.658559969071767
142.04877191100002	5.0	72.0	24.0	28.37	25.34	1	14	7	2.621317964696356
157.051299653	5.0	178.0	4.0	16.08	3.74	1	14	7	11.54825738055437
168.054645146	5.0	131.0	7.0	5.12	3.31	1	14	7	1.6277384723619646
183.05858596	5.0	175.0	61.0	37.7	31.5	1	14	7	4.915843207047818
196.06314982599997	5.0	132.0	104.0	5.24	0.97	1	14	7	4.103768692958308
211.06552188900002	5.0	138.0	68.0	30.85	16.23	1	14	7	13.73919369910899
238.08716462700002	5.0	57.0	41.0	27.01	13.29	1	14	8	13.434425656690056
251.090251051	5.0	117.0	100.0	21.63	15.27	1	14	8	6.078093734361309
266.09306861700003	5.0	129.0	32.0	30.25	23.65	1	14	8	5.719024309781467
277.098570821	5.0	66.0	45.0	25.27	14.29	1	14	8	10.686921055562019
292.103053025	5.0	119.0	48.0	21.99	3.84	1	14	8	17.463196802305653
307.105504779	5.0	83.0	31.0	23.87	22.11	1	14	8	1.3927516756847567
322.109891807	5.0	125.0	63.0	23.86	22.29	1	14	8	1.1315189073446135
333.115975172	5.0	88.0	31.0	28.66	24.39	1	14	8	3.7697538952773826
344.118941861	5.0	173.0	30.0	37.18	22.46	1	14	8	13.123906092173744
357.124165789	5.0	138.0	23.0	12.82	4.44	1	14	8	7.9120659541281935
370.127384755	5.0	49.0	43.0	32.34	24.32	1	14	8	7.865052894132319
383.132428404	5.0	161.0	122.0	25.73	2.12	1	14	8	22.525382919466534
394.13547689	5.0	174.0	8.0	26.15	23.78	1	14	8	1.1585470654565988
407.138772931	5.0	169.0	68.0	38.52	36.96	1	14	8	0.4658882777612021
422.143265899	5.0	40.0	21.0	20.31	16.15	1	14	8	4.023656166400539
218.06755373299998	5.0	139.0	64.0	20.75	5.1	1	15	1	13.562154877951489
229.071555158	5.0	96.0	89.0	23.58	10.78	1	15	1	11.69190717351894
244.07639402200002	5.0	83.0	59.0	26.94	24.46	1	15	1	1.8221288327820488
259.08233005700004	5.0	144.0	127.0	18.62	13.43	1	15	1	4.409919637292726
272.08398447900004	5.0	148.0	22.0	32.06	12.13	1	15	1	16.29599972101073
283.08824869299997	5.0	121.0	49.0	39.68	31.18	1	15	1	5.846599411302741
296.09383189700003	5.0	178.0	47.0	26.83	25.81	0	15	1	-1.708556898325078
309.096731241	5.0	132.0	48.0	39.66	21.74	1	15	1	14.514215400608911
320.10258932799997	5.0	134.0	59.0	39.72	34.98	1	15	1	2.1592503980629303
335.106795902	5.0	158.0	86.0	18.45	13.26	1	15	1	3.808875427247239
348.112456339	5.0	67.0	28.0	33.71	17.91	1	15	1	14.278010995199274
359.11573849300004	5.0	138.0	19.0	33.59	6.02	1	15	1	23.855629378875953
374.120917323	5.0	36.0	18.0	21.92	19.63	1	15	1	1.903280668262525
385.12466442	5.0	138.0	49.0	37.78	16.55	1	15	1	17.655750254706867
400.12869193800003	5.0	142.0	105.0	39.25	21.09	1	15	1	15.458746552816283
17.007326313	5.0	87.0	70.0	26.82	11.53	1	15	2	13.987773626467382
32.011857948	5.0	159.0	84.0	31.67	23.85	1	15	2	5.469405239131621
43.015409625	5.0	153.0	2.0	22.67	17.0	1	15	2	2.8789289713955704
58.018644357	5.0	179.0	6.0	14.56	0.08	1	15	2	12.403474071149706
73.022697925	5.0	104.0	51.0	34.85	7.39	1	15	2	24.722497057156627
84.027151281	5.0	103.0	9.0	24.71	8.8	1	15	2	13.82397304617596
97.029616761	5.0	44.0	11.0	18.81	10.89	1	15	2	7.291142143038421
112.032549301	5.0	130.0	108.0	33.44	22.25	1	15	2	9.61469829344092
125.037902174	5.0	166.0	65.0	28.84	26.63	0	15	2	-0.12787998227616626
140.041129493	5.0	137.0	74.0	21.39	5.7	1	15	2	13.640641900956602
153.046367783	5.0	159.0	103.0	36.35	35.61	0	15	2	-0.8291093698253889
166.05242172	5.0	136.0	100.0	37.27	35.98	1	15	2	0.16726570818441644
177.05891085	5.0	54.0	31.0	35.5	30.31	1	15	2	4.342203112113214
188.064520285	5.0	167.0	18.0	31.47	30.08	0	15	2	-2.343658254788629
199.06841059400003	5.0	135.0	29.0	38.16	31.6	1	15	2	3.1348416161283303
218.081233817	5.0	114.0	58.0	20.76	7.69	1	15	3	11.474314989787121
229.08663030000002	5.0	84.0	7.0	11.58	6.04	1	15	3	4.740369946200509
244.09476767799998	5.0	56.0	1.0	37.13	33.51	1	15	3	1.814020531325582
255.098937858	5.0	158.0	28.0	20.54	20.2	0	15	3	-1.7778866205939998
270.10136196	5.0	99.0	52.0	25.29	11.4	1	15	3	12.28448331463458
283.106484849	5.0	51.0	43.0	38.77	25.65	1	15	3	12.351086376996612
296.110969219	5.0	168.0	79.0	29.78	18.94	1	15	3	8.113364047324112
307.115933555	5.0	138.0	92.0	17.8	6.66	1	15	3	9.640986060836768
320.118371493	5.0	176.0	71.0	36.99	4.1	1	15	3	27.9432445907942
